LTER_Site,Station,Date,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm
FCE,EVERGLADES,20070502,25.55,,32.2,,18.9,,0,
FCE,EVERGLADES,20070503,25.55,,32.2,,18.9,,0,
FCE,EVERGLADES,20070504,25.6,,30.6,,20.6,,0,
FCE,EVERGLADES,20070505,25.6,,30.6,,20.6,,9.9,
FCE,EVERGLADES,20070506,23.9,,31.1,,16.7,,-9999,M
FCE,EVERGLADES,20070507,24.7,,30,,19.4,,-9999,M
FCE,EVERGLADES,20070508,21.35,,28.3,,14.4,,0,
FCE,EVERGLADES,20070509,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,20070510,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,20070511,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,20070512,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,20070513,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,20070514,21.1,,28.3,,13.9,,0,
FCE,EVERGLADES,20070515,23.85,,33.3,,14.4,,48.8,
FCE,EVERGLADES,20070516,25.3,,30,,20.6,,38.4,
FCE,EVERGLADES,20070517,25.6,,30.6,,20.6,,22.6,
FCE,EVERGLADES,20070518,26.4,,32.2,,20.6,,0,
FCE,EVERGLADES,20070519,24.7,,29.4,,20,,0,
FCE,EVERGLADES,20070520,26.4,,32.8,,20,,0,
FCE,EVERGLADES,20070521,25.55,,31.7,,19.4,,0,
FCE,EVERGLADES,20070522,26.1,,32.2,,20,,0,
FCE,EVERGLADES,20070523,26.15,,31.7,,20.6,,0,
FCE,EVERGLADES,20070524,23.9,,30.6,,17.2,,0,
FCE,EVERGLADES,20070525,24.45,,30.6,,18.3,,0.5,
FCE,EVERGLADES,20070526,18.6,,30,,7.2,,0.3,
FCE,EVERGLADES,20070527,24.45,,30,,18.9,,0,
FCE,EVERGLADES,20070528,23.6,,31.1,,16.1,,0,
FCE,EVERGLADES,20070529,24.2,,31.7,,16.7,,0,
FCE,EVERGLADES,20070530,19.75,,31.7,,7.8,,0,
FCE,EVERGLADES,20070531,22.2,,31.1,,13.3,,0,
FCE,EVERGLADES,20070601,22.2,,31.1,,13.3,,0,
FCE,EVERGLADES,20070602,21.1,,26.1,,16.1,,23.6,
FCE,EVERGLADES,20070603,25.85,,27.8,,23.9,,1.5,
FCE,EVERGLADES,20070604,25.8,,29.4,,22.2,,0,
FCE,EVERGLADES,20070605,26.4,,28.9,,23.9,,0,
FCE,EVERGLADES,20070606,27.8,,30.6,,25,,0,
FCE,EVERGLADES,20070607,26.1,,29.4,,22.8,,3,
FCE,EVERGLADES,20070608,27.8,,32.8,,22.8,,0.5,
FCE,EVERGLADES,20070609,26.4,,32.8,,20,,23.6,
FCE,EVERGLADES,20070610,24.75,,32.8,,16.7,,0,
FCE,EVERGLADES,20070611,27.5,,30.6,,24.4,,0.5,
FCE,EVERGLADES,20070612,27.2,,31.1,,23.3,,21.3,
FCE,EVERGLADES,20070613,27.5,,32.8,,22.2,,0,
FCE,EVERGLADES,20070614,27.5,,33.3,,21.7,,0,
FCE,EVERGLADES,20070615,27.25,,31.7,,22.8,,0,
FCE,EVERGLADES,20070616,27.25,,31.7,,22.8,,39.1,
FCE,EVERGLADES,20070617,26.95,,30.6,,23.3,,5.1,
FCE,EVERGLADES,20070618,23.35,,30,,16.7,,0,
FCE,EVERGLADES,20070619,24.2,,31.7,,16.7,,0,
FCE,EVERGLADES,20070620,-9999,M,35,,-9999,M,10.7,
FCE,EVERGLADES,20070621,26.95,,31.1,,22.8,,0,
FCE,EVERGLADES,20070622,28.35,,31.1,,25.6,,0,
FCE,EVERGLADES,20070623,27.75,,31.1,,24.4,,0,
FCE,EVERGLADES,20070624,28.3,,32.2,,24.4,,0,
FCE,EVERGLADES,20070625,28.6,,32.8,,24.4,,0,
FCE,EVERGLADES,20070626,30,,36.1,,23.9,,7.6,
FCE,EVERGLADES,20070627,28.9,,33.9,,23.9,,0.8,
FCE,EVERGLADES,20070628,28.9,,33.9,,23.9,,0.8,
FCE,EVERGLADES,20070629,27.8,,31.7,,23.9,,1.3,
FCE,EVERGLADES,20070630,28.3,,32.2,,24.4,,0,
FCE,EVERGLADES,20070701,28.6,,31.1,,26.1,,0,
FCE,EVERGLADES,20070702,28.9,,32.2,,25.6,,0,
FCE,EVERGLADES,20070703,28.05,,32.2,,23.9,,0,
FCE,EVERGLADES,20070704,28.6,,32.2,,25,,0,
FCE,EVERGLADES,20070705,24.2,,32.8,,15.6,,7.9,
FCE,EVERGLADES,20070706,24.15,,31.1,,17.2,,7.1,
FCE,EVERGLADES,20070707,23.6,,32.8,,14.4,,0,
FCE,EVERGLADES,20070708,23.6,,32.8,,14.4,,0,
FCE,EVERGLADES,20070709,21.1,,32.2,,10,,0,
FCE,EVERGLADES,20070710,29.15,,33.9,,24.4,,13.2,
FCE,EVERGLADES,20070711,29.15,,33.9,,24.4,,2,
FCE,EVERGLADES,20070712,28.9,,33.9,,23.9,,22.9,
FCE,EVERGLADES,20070713,29.45,,32.8,,26.1,,0,
FCE,EVERGLADES,20070714,29.15,,33.3,,25,,0,
FCE,EVERGLADES,20070715,21.4,,32.8,,10,,2,
FCE,EVERGLADES,20070716,21.1,,32.8,,9.4,,5.3,
FCE,EVERGLADES,20070717,23.35,,31.7,,15,,0.8,
FCE,EVERGLADES,20070718,23.3,,33.3,,13.3,,1.3,
FCE,EVERGLADES,20070719,23.85,,33.3,,14.4,,6.6,
FCE,EVERGLADES,20070720,24.15,,33.9,,14.4,,0,
FCE,EVERGLADES,20070721,27.5,,34.4,,20.6,,24.6,
FCE,EVERGLADES,20070722,21.95,,32.8,,11.1,,3.6,
FCE,EVERGLADES,20070723,26.1,,33.9,,18.3,,5.1,
FCE,EVERGLADES,20070724,26.1,,32.8,,19.4,,0,
FCE,EVERGLADES,20070725,25.55,,33.3,,17.8,,7.6,
FCE,EVERGLADES,20070726,27.75,,33.3,,22.2,,0,
FCE,EVERGLADES,20070727,28.9,,35,,22.8,,55.1,
FCE,EVERGLADES,20070728,-9999,M,-9999,M,-9999,M,-9999,M
FCE,EVERGLADES,20070729,-9999,M,-9999,M,-9999,M,-9999,M
FCE,EVERGLADES,20070730,-9999,M,-9999,M,-9999,M,-9999,M
FCE,EVERGLADES,20070731,-9999,M,-9999,M,-9999,M,-9999,M
FCE,EVERGLADES,20070801,-9999,M,-9999,M,-9999,M,-9999,M
FCE,EVERGLADES,20070802,-9999,M,-9999,M,-9999,M,-9999,M
FCE,EVERGLADES,20070803,-9999,M,-9999,M,-9999,M,-9999,M
FCE,EVERGLADES,20070804,-9999,M,-9999,M,-9999,M,-9999,M
FCE,EVERGLADES,20070805,-9999,M,-9999,M,-9999,M,-9999,M
FCE,EVERGLADES,20070806,31.4,,36.7,,26.1,,3.3,
FCE,EVERGLADES,20070807,30.3,,35.6,,25,,0,
FCE,EVERGLADES,20070808,29.45,,33.3,,25.6,,7.6,
FCE,EVERGLADES,20070809,29.45,,33.3,,25.6,,2.3,
FCE,EVERGLADES,20070810,31.15,,36.7,,25.6,,2,
FCE,EVERGLADES,20070811,31.15,,36.7,,25.6,,5.1,
FCE,EVERGLADES,20070812,31.15,,36.7,,25.6,,0,
FCE,EVERGLADES,20070813,28.6,,33.3,,23.9,,0,
FCE,EVERGLADES,20070814,29.45,,33.3,,25.6,,8.1,
FCE,EVERGLADES,20070815,29.15,,33.3,,25,,17,
FCE,EVERGLADES,20070816,26.65,,32.2,,21.1,,18.5,
FCE,EVERGLADES,20070817,28.6,,33.3,,23.9,,0.8,
FCE,EVERGLADES,20070818,29.4,,34.4,,24.4,,0,
FCE,EVERGLADES,20070819,28.6,,32.8,,24.4,,1.3,
FCE,EVERGLADES,20070820,30.3,,35,,25.6,,1.8,
FCE,EVERGLADES,20070821,30.25,,34.4,,26.1,,0,
FCE,EVERGLADES,20070822,30.3,,35,,25.6,,0,
FCE,EVERGLADES,20070823,30,,34.4,,25.6,,0,
FCE,EVERGLADES,20070824,29.7,,35,,24.4,,16,
FCE,EVERGLADES,20070825,28.6,,33.3,,23.9,,1,
FCE,EVERGLADES,20070826,28.6,,33.3,,23.9,,9.4,
FCE,EVERGLADES,20070827,34.45,,33.9,,35,,0.8,
FCE,EVERGLADES,20070828,28.85,,33.3,,24.4,,8.1,
FCE,EVERGLADES,20070829,29.4,,34.4,,24.4,,0,
FCE,EVERGLADES,20070830,30.25,,36.1,,24.4,,0,
FCE,EVERGLADES,20070831,30,,34.4,,25.6,,0,
FCE,EVERGLADES,20070901,29.7,,33.3,,26.1,,0,
FCE,EVERGLADES,20070902,28.6,,32.8,,24.4,,8.1,
FCE,EVERGLADES,20070903,28.35,,32.8,,23.9,,10.9,
FCE,EVERGLADES,20070904,30,,35.6,,24.4,,0,
FCE,EVERGLADES,20070905,28.9,,32.8,,25,,0,
FCE,EVERGLADES,20070906,29.7,,35,,24.4,,36.8,
FCE,EVERGLADES,20070907,29.15,,34.4,,23.9,,18.3,
FCE,EVERGLADES,20070908,28.9,,33.9,,23.9,,0,
FCE,EVERGLADES,20070909,28.35,,33.9,,22.8,,25.1,
FCE,EVERGLADES,20070910,27.5,,31.1,,23.9,,31,
FCE,EVERGLADES,20070911,28.35,,32.8,,23.9,,0,
FCE,EVERGLADES,20070912,28.35,,32.8,,23.9,,2.3,
FCE,EVERGLADES,20070913,28.05,,32.8,,23.3,,19.8,
FCE,EVERGLADES,20070914,28.3,,33.3,,23.3,,15,
FCE,EVERGLADES,20070915,28.3,,32.2,,24.4,,0,
FCE,EVERGLADES,20070916,29.7,,34.4,,25,,4.6,
FCE,EVERGLADES,20070917,29.7,,34.4,,25,,3.8,
FCE,EVERGLADES,20070918,28.3,,33.3,,23.3,,3.8,
FCE,EVERGLADES,20070919,27.5,,33.3,,21.7,,2,
FCE,EVERGLADES,20070920,26.65,,31.1,,22.2,,0,
FCE,EVERGLADES,20070921,28.1,,30.6,,25.6,,0.5,
FCE,EVERGLADES,20070922,27.2,,31.1,,23.3,,17,
FCE,EVERGLADES,20070923,28.3,,33.3,,23.3,,25.1,
FCE,EVERGLADES,20070924,28.6,,32.8,,24.4,,21.3,
FCE,EVERGLADES,20070925,28.05,,32.2,,23.9,,11.4,
FCE,EVERGLADES,20070926,27.25,,30.6,,23.9,,4.6,
FCE,EVERGLADES,20070927,25.85,,30,,21.7,,0,
FCE,EVERGLADES,20070928,27.25,,30.6,,23.9,,0,
FCE,EVERGLADES,20070929,28.9,,33.9,,23.9,,6.6,
FCE,EVERGLADES,20070930,29.15,,33.3,,25,,0,
FCE,EVERGLADES,20071001,26.4,,31.1,,21.7,,0,
FCE,EVERGLADES,20071002,26.4,,31.1,,21.7,,0.8,
FCE,EVERGLADES,20071003,28.05,,31.1,,25,,0.5,
FCE,EVERGLADES,20071004,28.65,,31.7,,25.6,,0,
FCE,EVERGLADES,20071005,29.15,,33.3,,25,,12.2,
FCE,EVERGLADES,20071006,29.15,,33.3,,25,,7.4,
FCE,EVERGLADES,20071007,29.45,,33.3,,25.6,,0.8,
FCE,EVERGLADES,20071008,29.45,,33.9,,25,,4.1,
FCE,EVERGLADES,20071009,28.35,,32.8,,23.9,,0,
FCE,EVERGLADES,20071010,28.35,,32.8,,23.9,,0,
FCE,EVERGLADES,20071011,28.05,,32.8,,23.3,,0,
FCE,EVERGLADES,20071012,28.85,,34.4,,23.3,,0,
FCE,EVERGLADES,20071013,28.05,,33.3,,22.8,,12.4,
FCE,EVERGLADES,20071014,26.1,,31.1,,21.1,,0,
FCE,EVERGLADES,20071015,26.4,,31.1,,21.7,,0,
FCE,EVERGLADES,20071016,26.7,,31.7,,21.7,,0,
FCE,EVERGLADES,20071017,28.3,,33.3,,23.3,,0,
FCE,EVERGLADES,20071018,28.05,,31.1,,25,,0,
FCE,EVERGLADES,20071019,28.35,,31.7,,25,,0,
FCE,EVERGLADES,20071020,28.35,,31.7,,25,,2,
FCE,EVERGLADES,20071021,27.5,,31.1,,23.9,,6.4,
FCE,EVERGLADES,20071022,28.6,,32.8,,24.4,,18.5,
FCE,EVERGLADES,20071023,28.05,,32.8,,23.3,,0,
FCE,EVERGLADES,20071024,27.8,,31.7,,23.9,,0,
FCE,EVERGLADES,20071025,25.3,,30.6,,20,,16.3,
FCE,EVERGLADES,20071026,23.35,,26.1,,20.6,,0,
FCE,EVERGLADES,20071027,23.9,,27.2,,20.6,,0,
FCE,EVERGLADES,20071028,26.65,,31.1,,22.2,,0,
FCE,EVERGLADES,20071029,26.65,,31.1,,22.2,,0,
FCE,EVERGLADES,20071030,26.7,,30.6,,22.8,,0,
FCE,EVERGLADES,20071031,28.05,,31.1,,25,,0,
FCE,EVERGLADES,20071101,26.65,,29.4,,23.9,,2.8,
FCE,EVERGLADES,20071102,27.25,,31.7,,22.8,,0,
FCE,EVERGLADES,20071103,24.15,,31.1,,17.2,,0,
FCE,EVERGLADES,20071104,20.8,,28.3,,13.3,,0,
FCE,EVERGLADES,20071105,20.55,,27.8,,13.3,,0,
FCE,EVERGLADES,20071106,21.95,,28.3,,15.6,,0,
FCE,EVERGLADES,20071107,21.65,,30,,13.3,,0,
FCE,EVERGLADES,20071108,20,,28.9,,11.1,,0,
FCE,EVERGLADES,20071109,20.55,,26.7,,14.4,,0,
FCE,EVERGLADES,20071110,20.25,,27.2,,13.3,,0,
FCE,EVERGLADES,20071111,20.55,,28.3,,12.8,,0,
FCE,EVERGLADES,20071112,22.5,,28.3,,16.7,,0,
FCE,EVERGLADES,20071113,23.05,,28.9,,17.2,,0,
FCE,EVERGLADES,20071114,23.3,,29.4,,17.2,,0,
FCE,EVERGLADES,20071115,22.5,,28.3,,16.7,,0,
FCE,EVERGLADES,20071116,19.7,,30,,9.4,,0,
FCE,EVERGLADES,20071117,15,,20.6,,9.4,,0,
FCE,EVERGLADES,20071118,18.9,,26.1,,11.7,,0,
FCE,EVERGLADES,20071119,22.25,,27.8,,16.7,,0,
FCE,EVERGLADES,20071120,22.8,,28.9,,16.7,,0,
FCE,EVERGLADES,20071121,21.95,,27.2,,16.7,,0,
FCE,EVERGLADES,20071122,23.6,,28.9,,18.3,,0,
FCE,EVERGLADES,20071123,22.5,,27.8,,17.2,,0,
FCE,EVERGLADES,20071124,22.8,,27.8,,17.8,,1.3,
FCE,EVERGLADES,20071125,22.5,,26.7,,18.3,,0,
FCE,EVERGLADES,20071126,24.4,,29.4,,19.4,,0,
FCE,EVERGLADES,20071127,25,,29.4,,20.6,,0.5,
FCE,EVERGLADES,20071128,25,,29.4,,20.6,,0,
FCE,EVERGLADES,20071129,25,,29.4,,20.6,,0,
FCE,EVERGLADES,20071130,24.75,,28.9,,20.6,,0,
FCE,EVERGLADES,20071201,25.3,,30.6,,20,,2.5,
FCE,EVERGLADES,20071202,24.7,,29.4,,20,,0,
FCE,EVERGLADES,20071203,24.15,,30,,18.3,,0,
FCE,EVERGLADES,20071204,25,,30.6,,19.4,,0,
FCE,EVERGLADES,20071205,17.8,,25.6,,10,,0,
FCE,EVERGLADES,20071206,18.6,,24.4,,12.8,,0,
FCE,EVERGLADES,20071207,23.05,,28.3,,17.8,,0,
FCE,EVERGLADES,20071208,24.45,,28.9,,20,,0,
FCE,EVERGLADES,20071209,24.7,,30,,19.4,,0,
FCE,EVERGLADES,20071210,24.15,,30,,18.3,,0,
FCE,EVERGLADES,20071211,23.05,,29.4,,16.7,,0,
FCE,EVERGLADES,20071212,24.15,,30,,18.3,,0,
FCE,EVERGLADES,20071213,24.15,,30,,18.3,,0,
FCE,EVERGLADES,20071214,25.55,,29.4,,21.7,,3.8,
FCE,EVERGLADES,20071215,26.1,,30,,22.2,,1.3,
FCE,EVERGLADES,20071216,26.1,,28.9,,23.3,,0,
FCE,EVERGLADES,20071217,16.95,,26.7,,7.2,,0,
FCE,EVERGLADES,20071218,13.3,,19.4,,7.2,,0,
FCE,EVERGLADES,20071219,15.8,,24.4,,7.2,,0,
FCE,EVERGLADES,20071220,21.1,,28.3,,13.9,,0,
FCE,EVERGLADES,20071221,21.95,,26.7,,17.2,,0,
FCE,EVERGLADES,20071222,18.9,,26.7,,11.1,,0,
FCE,EVERGLADES,20071223,20.25,,27.2,,13.3,,0,
FCE,EVERGLADES,20071224,21.15,,26.7,,15.6,,0,
FCE,EVERGLADES,20071225,23.05,,28.3,,17.8,,0,
FCE,EVERGLADES,20071226,21.4,,27.2,,15.6,,0,
FCE,EVERGLADES,20071227,21.65,,27.2,,16.1,,0,
FCE,EVERGLADES,20071228,23.05,,27.8,,18.3,,0,
FCE,EVERGLADES,20071229,24.15,,29.4,,18.9,,0,
FCE,EVERGLADES,20071230,24.15,,28.9,,19.4,,0,
FCE,EVERGLADES,20071231,24.15,,28.3,,20,,0,
FCE,EVERGLADES,20080101,24.15,,28.3,,20,,0,
FCE,EVERGLADES,20080102,17.2,,28.3,,6.1,,0,
FCE,EVERGLADES,20080103,6.95,,15.6,,-1.7,,0,
FCE,EVERGLADES,20080104,8.9,,16.7,,1.1,,0,
FCE,EVERGLADES,20080105,16.65,,21.1,,12.2,,0,
FCE,EVERGLADES,20080106,16.95,,20.6,,13.3,,1.8,
FCE,EVERGLADES,20080107,21.1,,27.2,,15,,0,
FCE,EVERGLADES,20080108,23.05,,29.4,,16.7,,0,
FCE,EVERGLADES,20080109,21.4,,28.9,,13.9,,0,
FCE,EVERGLADES,20080110,21.7,,27.8,,15.6,,0,
FCE,EVERGLADES,20080111,22.5,,28.9,,16.1,,0,
FCE,EVERGLADES,20080112,21.95,,26.7,,17.2,,0,
FCE,EVERGLADES,20080113,22.5,,26.7,,18.3,,1.3,
FCE,EVERGLADES,20080114,21.4,,26.7,,16.1,,0,
FCE,EVERGLADES,20080115,17.2,,26.1,,8.3,,0,
FCE,EVERGLADES,20080116,18.35,,26.1,,10.6,,0,
FCE,EVERGLADES,20080117,22.75,,26.1,,19.4,,0,
FCE,EVERGLADES,20080118,22.75,,26.1,,19.4,,0,
FCE,EVERGLADES,20080119,22.8,,27.8,,17.8,,0,
FCE,EVERGLADES,20080120,20.3,,27.8,,12.8,,7.9,
FCE,EVERGLADES,20080121,12.5,,15,,10,,0.5,
FCE,EVERGLADES,20080122,19.7,,26.1,,13.3,,0,
FCE,EVERGLADES,20080123,23.05,,27.8,,18.3,,0,
FCE,EVERGLADES,20080124,22.5,,27.8,,17.2,,0,
FCE,EVERGLADES,20080125,19.45,,23.9,,15,,0,
FCE,EVERGLADES,20080126,18.35,,25,,11.7,,0,
FCE,EVERGLADES,20080127,19.45,,25,,13.9,,0,
FCE,EVERGLADES,20080128,16.95,,28.3,,5.6,,0.8,
FCE,EVERGLADES,20080129,15.85,,23.9,,7.8,,0,
FCE,EVERGLADES,20080130,19.75,,26.7,,12.8,,0,
FCE,EVERGLADES,20080131,19.75,,26.7,,12.8,,0,
FCE,EVERGLADES,20080201,21.4,,27.8,,15,,0,
FCE,EVERGLADES,20080202,21.4,,27.8,,15,,0,
FCE,EVERGLADES,20080203,23.35,,30,,16.7,,0,
FCE,EVERGLADES,20080204,23.35,,28.9,,17.8,,0,
FCE,EVERGLADES,20080205,24.15,,30,,18.3,,0,
FCE,EVERGLADES,20080206,24.7,,30,,19.4,,0,
FCE,EVERGLADES,20080207,24.15,,28.3,,20,,0,
FCE,EVERGLADES,20080208,23.85,,28.3,,19.4,,0,
FCE,EVERGLADES,20080209,23.3,,28.3,,18.3,,0,
FCE,EVERGLADES,20080210,23.3,,28.3,,18.3,,0,
FCE,EVERGLADES,20080211,19.2,,27.8,,10.6,,0,
FCE,EVERGLADES,20080212,20.3,,26.7,,13.9,,0,
FCE,EVERGLADES,20080213,21.9,,24.4,,19.4,,99.1,
FCE,EVERGLADES,20080214,16.65,,22.2,,11.1,,37.3,
FCE,EVERGLADES,20080215,18.3,,24.4,,12.2,,0,
FCE,EVERGLADES,20080216,22.25,,28.9,,15.6,,0,
FCE,EVERGLADES,20080217,23.9,,30,,17.8,,0,
FCE,EVERGLADES,20080218,23.6,,28.3,,18.9,,0,
FCE,EVERGLADES,20080219,22.5,,27.2,,17.8,,0,
FCE,EVERGLADES,20080220,20,,25,,15,,0.8,
FCE,EVERGLADES,20080221,22.25,,26.7,,17.8,,0,
FCE,EVERGLADES,20080222,23.35,,28.9,,17.8,,9.1,
FCE,EVERGLADES,20080223,24.75,,27.8,,21.7,,0,
FCE,EVERGLADES,20080224,25.85,,27.8,,23.9,,0,
FCE,EVERGLADES,20080225,23.9,,27.8,,20,,0,
FCE,EVERGLADES,20080226,24.45,,27.2,,21.7,,0,
FCE,EVERGLADES,20080227,22.5,,27.8,,17.2,,7.9,
FCE,EVERGLADES,20080228,13.35,,20.6,,6.1,,0,
FCE,EVERGLADES,20080229,13.35,,18.9,,7.8,,0,
FCE,EVERGLADES,20080301,16.7,,25.6,,7.8,,0,
FCE,EVERGLADES,20080302,21.35,,28.3,,14.4,,0,
FCE,EVERGLADES,20080303,21.7,,27.8,,15.6,,0,
FCE,EVERGLADES,20080304,24.15,,29.4,,18.9,,0,
FCE,EVERGLADES,20080305,25,,27.8,,22.2,,4.3,
FCE,EVERGLADES,20080306,27.5,,32.8,,22.2,,0,
FCE,EVERGLADES,20080307,25.55,,29.4,,21.7,,0,
FCE,EVERGLADES,20080308,23.9,,28.9,,18.9,,6.1,
FCE,EVERGLADES,20080309,15,,22.8,,7.2,,0,
FCE,EVERGLADES,20080310,15.55,,23.3,,7.8,,0,
FCE,EVERGLADES,20080311,21.4,,27.8,,15,,0,
FCE,EVERGLADES,20080312,22.5,,26.1,,18.9,,15.5,
FCE,EVERGLADES,20080313,19.15,,26.1,,12.2,,0,
FCE,EVERGLADES,20080314,17.75,,23.3,,12.2,,0,
FCE,EVERGLADES,20080315,20.55,,26.1,,15,,0.5,
FCE,EVERGLADES,20080316,23.05,,27.2,,18.9,,0,
FCE,EVERGLADES,20080317,25.85,,30,,21.7,,0,
FCE,EVERGLADES,20080318,23.05,,28.3,,17.8,,0,
FCE,EVERGLADES,20080319,23.3,,28.3,,18.3,,0,
FCE,EVERGLADES,20080320,25.3,,28.9,,21.7,,0,
FCE,EVERGLADES,20080321,23.35,,30,,16.7,,0,
FCE,EVERGLADES,20080322,22.5,,27.8,,17.2,,0,
FCE,EVERGLADES,20080323,22.5,,27.2,,17.8,,5.1,
FCE,EVERGLADES,20080324,-9999,M,26.1,,-9999,M,0,
FCE,EVERGLADES,20080325,16.4,,26.7,,6.1,,0,
FCE,EVERGLADES,20080326,15.8,,23.3,,8.3,,0,
FCE,EVERGLADES,20080327,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,20080328,20.8,,28.3,,13.3,,0,
FCE,EVERGLADES,20080329,23.35,,30.6,,16.1,,0,
FCE,EVERGLADES,20080330,23.65,,30.6,,16.7,,0,
FCE,EVERGLADES,20080331,25,,32.8,,17.2,,0,
FCE,EVERGLADES,20080401,25.3,,30.6,,20,,0,
FCE,EVERGLADES,20080402,25.25,,31.1,,19.4,,27.2,
FCE,EVERGLADES,20080403,25.3,,30,,20.6,,45.7,
FCE,EVERGLADES,20080404,25.3,,30.6,,20,,0.8,
FCE,EVERGLADES,20080405,25,,29.4,,20.6,,0,
FCE,EVERGLADES,20080406,23.85,,29.4,,18.3,,21.6,
FCE,EVERGLADES,20080407,24.15,,29.4,,18.9,,46.5,
FCE,EVERGLADES,20080408,23.85,,28.3,,19.4,,0,
FCE,EVERGLADES,20080409,23.85,,28.3,,19.4,,0,
FCE,EVERGLADES,20080410,24.2,,30.6,,17.8,,0,
FCE,EVERGLADES,20080411,24.2,,30.6,,17.8,,0,
FCE,EVERGLADES,20080412,25.25,,29.4,,21.1,,0,
FCE,EVERGLADES,20080413,25,,28.9,,21.1,,0,
FCE,EVERGLADES,20080414,22.2,,30,,14.4,,0,
FCE,EVERGLADES,20080415,18.35,,25.6,,11.1,,0,
FCE,EVERGLADES,20080416,14.45,,21.1,,7.8,,0,
FCE,EVERGLADES,20080417,16.95,,26.1,,7.8,,0,
FCE,EVERGLADES,20080418,20.55,,26.7,,14.4,,0,
FCE,EVERGLADES,20080419,22.2,,28.3,,16.1,,0,
FCE,EVERGLADES,20080420,22.5,,27.2,,17.8,,0,
FCE,EVERGLADES,20080421,22.8,,26.7,,18.9,,0,
FCE,EVERGLADES,20080422,21.95,,27.8,,16.1,,0,
FCE,EVERGLADES,20080423,22.25,,28.9,,15.6,,0,
FCE,EVERGLADES,20080424,24.15,,31.1,,17.2,,0,
FCE,EVERGLADES,20080425,24.45,,30.6,,18.3,,0,
FCE,EVERGLADES,20080426,23.9,,30.6,,17.2,,0,
FCE,EVERGLADES,20080427,23.9,,30.6,,17.2,,0,
FCE,EVERGLADES,20080428,24.15,,29.4,,18.9,,0,
FCE,EVERGLADES,20080429,25.85,,28.9,,22.8,,0,
FCE,EVERGLADES,20080430,23.05,,30,,16.1,,0,
FCE,EVERGLADES,20080501,23.35,,31.7,,15,,0,
FCE,EVERGLADES,20080502,23.05,,31.1,,15,,0,
FCE,EVERGLADES,20080503,24.45,,30.6,,18.3,,0,
FCE,EVERGLADES,20080504,24.75,,30.6,,18.9,,0,
FCE,EVERGLADES,20080505,25.85,,31.1,,20.6,,0,
FCE,EVERGLADES,20080506,25,,29.4,,20.6,,0,
FCE,EVERGLADES,20080507,22.25,,27.8,,16.7,,0,
FCE,EVERGLADES,20080508,24.45,,28.9,,20,,0,
FCE,EVERGLADES,20080509,26.4,,30.6,,22.2,,0,
FCE,EVERGLADES,20080510,29.15,,33.9,,24.4,,0,
FCE,EVERGLADES,20080511,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,20080512,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,20080513,23.9,,31.7,,16.1,,0,
FCE,EVERGLADES,20080514,26.65,,34.4,,18.9,,0,
FCE,EVERGLADES,20080515,24.2,,30.6,,17.8,,0,
FCE,EVERGLADES,20080516,23.9,,30.6,,17.2,,0,
FCE,EVERGLADES,20080517,25.55,,29.4,,21.7,,0,
FCE,EVERGLADES,20080518,27.5,,29.4,,25.6,,0,
FCE,EVERGLADES,20080519,28.6,,30,,27.2,,0,
FCE,EVERGLADES,20080520,28.9,,30.6,,27.2,,0,
FCE,EVERGLADES,20080521,28.9,,30.6,,27.2,,0,
FCE,EVERGLADES,20080522,28.65,,30.6,,26.7,,0,
FCE,EVERGLADES,20080523,27.5,,32.2,,22.8,,0,
FCE,EVERGLADES,20080524,29.15,,32.2,,26.1,,0,
FCE,EVERGLADES,20080525,27.2,,32.2,,22.2,,0,
FCE,EVERGLADES,20080526,26.95,,35,,18.9,,0,
FCE,EVERGLADES,20080527,25,,31.7,,18.3,,0,
FCE,EVERGLADES,20080528,25.3,,31.7,,18.9,,0,
FCE,EVERGLADES,20080529,27.5,,32.8,,22.2,,13,
FCE,EVERGLADES,20080530,28.9,,35.6,,22.2,,6.6,
FCE,EVERGLADES,20080531,27.75,,32.2,,23.3,,12.4,
FCE,EVERGLADES,20080601,28.05,,33.3,,22.8,,5.1,
FCE,EVERGLADES,20080602,27.5,,32.2,,22.8,,26.4,
FCE,EVERGLADES,20080603,26.15,,31.7,,20.6,,28.7,
FCE,EVERGLADES,20080604,26.4,,31.7,,21.1,,26.2,
FCE,EVERGLADES,20080605,27.5,,31.7,,23.3,,21.3,
FCE,EVERGLADES,20080606,29.4,,34.4,,24.4,,0,
FCE,EVERGLADES,20080607,28.9,,35,,22.8,,0,
FCE,EVERGLADES,20080608,28.35,,33.9,,22.8,,0,
